id,rubrika,datum,mesec,avtorji,st_besed,cos_podobnost_1,L_podobnost_1,zamik_objav_1[min],id_podobnih_1,cos_podobnost_2,L_podobnost_2,zamik_objav_2[min],id_podobnih_2,cos_podobnost_3,L_podobnost_3,zamik_objav_3[min],id_podobnih_3 
12082-R,sport,2023-03-26,202303,['R. K.'],523,0.427112,39,1198.0,122-S,0.42577,49,663.0,27136-S,0.415871,37,5068.0,349-S
12083-R,sport,2023-03-26,202303,['R. K.'],206,0.499544,44,22.0,27110-S,0.467129,48,1428.0,144-S,0.446191,42,1117.0,122-S
12084-R,sport,2023-03-26,202303,['S. J.'],206,0.525537,38,91.0,27115-S,0.513118,52,4574.0,320-S,0.510528,26,2111.0,170-S
12085-R,sport,2023-03-26,202303,['S. J.'],270,0.708768,21,31.0,27115-S,0.507089,36,616.0,27137-S,0.506048,38,1664.0,154-S
12086-R,sport,2023-03-26,202303,['T. O.'],137,0.352466,41,876.0,119-S,0.324174,38,2358.0,178-S,0.316821,37,2357.0,176-S
12087-R,sport,2023-03-26,202303,"['T. O.', 'S. J.']",262,0.51713,65,1978.0,171-S,0.505877,61,1350.0,145-S,0.489572,61,923.0,122-S
12088-R,sport,2023-03-26,202303,['T. O.'],124,0.371179,54,3092.0,244-S,0.366161,49,2264.0,172-S,0.357547,51,3680.0,264-S
12089-R,sport,2023-03-26,202303,"['T. O.', 'S. J.']",1096,0.65611,67,1866.0,171-S,0.650968,46,426.0,27137-S,0.646009,55,3842.0,276-S
12090-R,sport,2023-03-26,202303,['T. O.'],125,0.427721,37,3287.0,260-S,0.408822,38,412.0,27137-S,0.404002,37,412.0,27138-S
12091-R,sport,2023-03-26,202303,['T. O.'],729,0.697051,56,5320.0,377-S,0.687604,56,784.0,126-S,0.678636,64,1774.0,171-S
12092-R,sport,2023-03-26,202303,['STA'],268,0.602344,36,301.0,27137-S,0.549336,73,1741.0,171-S,0.53232,70,5295.0,379-S
12093-R,sport,2023-03-26,202303,['To. G.'],636,0.545031,67,1695.0,171-S,0.542016,50,3756.0,283-S,0.538214,52,255.0,27137-S
12094-R,sport,2023-03-26,202303,['T. O.'],312,0.449169,52,2873.0,250-S,0.445969,53,78.0,27136-S,0.403928,48,4358.0,344-S
12095-R,sport,2023-03-26,202303,['T. O.'],746,0.505227,51,2888.0,253-S,0.455763,59,1488.0,169-S,0.422187,48,4453.0,349-S
12096-R,sport,2023-03-25,202303,['M. R.'],529,0.442519,48,1422.0,172-S,0.412208,41,3917.0,349-S,0.407861,44,47.0,122-S
12097-R,sport,2023-03-25,202303,['S. J.'],241,0.965131,30,4.0,125-S,0.372322,34,3851.0,349-S,0.36979,37,3431.0,314-S
12098-R,sport,2023-03-25,202303,['S. J.'],202,0.259916,46,3842.0,349-S,0.242564,46,53.0,128-S,0.242258,55,2277.0,253-S
12099-R,sport,2023-03-25,202303,['D. S.'],278,0.815847,35,4.0,127-S,0.451073,23,2766.0,266-S,0.43568,65,991.0,171-S
12100-R,sport,2023-03-25,202303,['S. J.'],249,0.423915,66,948.0,171-S,0.423125,44,5067.0,447-S,0.420907,59,798.0,169-S
12101-R,sport,2023-03-25,202303,['M. R.'],571,0.66403,65,935.0,171-S,0.650416,48,75.0,135-S,0.634681,46,5255.0,457-S
12102-R,sport,2023-03-25,202303,['M. R.'],402,0.530025,57,89.0,144-S,0.516595,59,4952.0,447-S,0.513866,59,828.0,170-S
12103-R,sport,2023-03-25,202303,['S. J.'],162,0.471989,51,4920.0,447-S,0.471967,52,796.0,170-S,0.463803,52,2236.0,260-S
12104-R,sport,2023-03-25,202303,['S. J.'],218,0.521985,41,1540.0,215-S,0.44358,44,4832.0,447-S,0.416926,39,321.0,154-S
12105-R,sport,2023-03-25,202303,"['S. J.', 'D. S.']",445,0.589288,50,2665.0,276-S,0.582858,62,689.0,171-S,0.57722,44,4808.0,447-S
12106-R,sport,2023-03-25,202303,"['M. L.', 'S. J.']",382,0.626604,67,540.0,171-S,0.591863,48,4860.0,457-S,0.577466,46,4659.0,447-S
12107-R,sport,2023-03-25,202303,['STA'],81,0.262846,67,376.0,169-S,0.254034,58,1465.0,226-S,0.245461,38,1841.0,259-S
12108-R,sport,2023-03-25,202303,"['M. L.', 'S. J.']",616,0.680616,56,4023.0,377-S,0.646664,62,3357.0,351-S,0.618368,52,1122.0,201-S
12109-R,sport,2023-03-25,202303,['M. L.'],114,0.49495,59,1408.0,228-S,0.23576,57,2676.0,298-S,0.229889,54,2855.0,314-S
12110-R,sport,2023-03-25,202303,"['M. L.', 'Dare Rupar', 'Val 202']",547,0.625627,49,4760.0,457-S,0.602866,66,440.0,171-S,0.556748,57,953.0,187-S
12111-R,sport,2023-03-25,202303,['M. L.'],329,0.598082,48,4693.0,457-S,0.591284,65,373.0,171-S,0.541514,60,3927.0,379-S
12112-R,sport,2023-03-25,202303,['M. L.'],175,0.391156,66,344.0,171-S,0.38798,37,1659.0,259-S,0.381077,42,4494.0,450-S
12113-R,sport,2023-03-25,202303,['M. L.'],710,0.598714,39,58.0,165-S,0.432611,30,3543.0,359-S,0.242392,35,4331.0,433-S
12114-R,sport,2023-03-25,202303,['M. L.'],528,0.603207,43,4554.0,457-S,0.597269,55,84.0,169-S,0.594727,66,234.0,171-S
12115-R,zabava-in-slog,2023-03-25,202303,['A. P. J.'],277,0.589562,50,4494.0,457-S,0.530825,60,4999.0,473-S,0.524428,64,174.0,171-S
12116-R,sport,2023-03-25,202303,['A. G.'],2063,0.611061,42,2665.0,349-S,0.606584,49,4502.0,459-S,0.588386,52,1100.0,253-S
12117-R,sport,2023-03-24,202303,['A. G.'],473,0.538719,48,20.0,172-S,0.49589,51,3819.0,447-S,0.454256,59,1436.0,264-S
12118-R,sport,2023-03-24,202303,['T. J.'],737,0.59273,61,36.0,175-S,0.564456,65,2501.0,349-S,0.542996,60,3805.0,447-S
12119-R,sport,2023-03-24,202303,['T. O.'],142,0.383255,38,68.0,185-S,0.286979,49,387.0,214-S,0.286575,60,742.0,246-S
12120-R,sport,2023-03-24,202303,['T. O.'],326,0.773256,39,66.0,193-S,0.599918,47,3804.0,457-S,0.513755,49,4738.0,506-S
12121-R,sport,2023-03-24,202303,['A. G.'],720,0.655017,51,3660.0,457-S,0.651851,47,5700.0,564-S,0.616249,57,1316.0,276-S
12122-R,sport,2023-03-24,202303,['T. O.'],169,0.394858,76,1543.0,306-S,0.3813,62,4860.0,542-S,0.381024,66,1111.0,272-S
12123-R,sport,2023-03-24,202303,['T. J.'],196,0.867607,40,8.0,215-S,0.447545,43,2873.0,391-S,0.397183,47,3300.0,447-S
12124-R,sport,2023-03-24,202303,['T. J.'],254,0.830468,47,16.0,228-S,0.461139,45,3187.0,447-S,0.446952,40,1284.0,298-S
12125-R,sport,2023-03-24,202303,['T. J.'],485,0.457787,61,1446.0,314-S,0.446107,63,5576.0,577-S,0.428175,57,2501.0,368-S
12126-R,sport,2023-03-24,202303,['T. O.'],280,0.615979,54,2536.0,377-S,0.579866,61,1870.0,351-S,0.540693,41,3964.0,482-S
12127-R,sport,2023-03-24,202303,"['T. J.', 'T. O.']",649,0.633512,49,3245.0,457-S,0.598982,58,2471.0,377-S,0.590934,40,5285.0,564-S
12128-R,sport,2023-03-24,202303,['T. J.'],312,0.583598,53,17.0,244-S,0.539098,47,5491.0,582-S,0.527939,45,2988.0,447-S
12129-R,sport,2023-03-24,202303,['Toni Gruden'],961,0.691719,48,3135.0,457-S,0.673275,50,5437.0,582-S,0.666675,44,5660.0,599-S
12130-R,sport,2023-03-24,202303,['T. J.'],699,0.590014,44,23.0,253-S,0.516911,52,3425.0,459-S,0.480966,47,1588.0,349-S
12131-R,sport,2023-03-23,202303,['A. G.'],640,0.587765,60,5066.0,599-S,0.564773,63,3236.0,483-S,0.554748,57,2340.0,447-S
12132-R,sport,2023-03-23,202303,['A. G.'],376,0.479164,49,5195.0,621-S,0.466839,48,4797.0,582-S,0.464642,55,151.0,276-S
12133-R,sport,2023-03-23,202303,['A. G.'],512,0.519751,38,4970.0,599-S,0.51642,47,2244.0,447-S,0.481915,43,5145.0,621-S
12134-R,sport,2023-03-23,202303,['A. G.'],152,0.927186,44,187.0,285-S,0.335565,47,5133.0,621-S,0.324282,49,4735.0,582-S
12135-R,sport,2023-03-23,202303,['T. J.'],285,0.591801,30,98.0,279-S,0.506141,40,4463.0,564-S,0.50462,47,5123.0,621-S
12136-R,sport,2023-03-23,202303,['Toni Gruden'],1061,0.678554,53,49.0,276-S,0.667403,43,2393.0,457-S,0.650311,45,4598.0,577-S
12137-R,sport,2023-03-23,202303,['T. J.'],216,0.899024,54,2.0,274-S,0.353233,62,1974.0,425-S,0.344583,43,2187.0,450-S
12138-R,sport,2023-03-23,202303,['T. J.'],513,0.956761,38,71.0,298-S,0.632665,49,2175.0,457-S,0.610167,46,4215.0,564-S
12139-R,sport,2023-03-23,202303,['R. K.'],445,0.53803,45,1974.0,457-S,0.51281,45,2669.0,483-S,0.51197,44,4674.0,621-S
12140-R,sport,2023-03-23,202303,"['R. K.', 'T. J.']",934,0.675649,58,4481.0,599-S,0.644054,65,5150.0,633-S,0.64359,60,1755.0,447-S
12141-R,sport,2023-03-23,202303,['R. K.'],285,0.601012,58,4355.0,599-S,0.599853,57,1056.0,377-S,0.5963,61,390.0,351-S
12142-R,sport,2023-03-23,202303,['To. G.'],504,0.610471,47,1772.0,457-S,0.610457,47,4074.0,582-S,0.605961,48,4922.0,628-S
12143-R,sport,2023-03-23,202303,"['Slavko Jerič', 'Toni Gruden']",2576,0.83535,49,1762.0,457-S,0.749783,52,3967.0,577-S,0.738581,48,3802.0,564-S
12144-R,sport,2023-03-23,202303,['R. K.'],489,0.577788,56,45.0,343-S,0.540209,52,190.0,349-S,0.51831,52,2027.0,459-S
12145-R,sport,2023-03-23,202303,['A. G.'],2021,0.610481,56,3930.0,621-S,0.594786,57,5370.0,696-S,0.589603,57,1562.0,459-S
12146-R,sport,2023-03-22,202303,['A. G.'],131,0.703202,50,428.0,389-S,0.409802,46,893.0,447-S,0.400219,67,2082.0,508-S
12147-R,sport,2023-03-22,202303,['M. R.'],185,0.520541,43,234.0,369-S,0.461074,47,1776.0,483-S,0.420501,45,1081.0,457-S
12148-R,sport,2023-03-22,202303,['M. R.'],575,0.637261,47,3332.0,582-S,0.636646,48,1030.0,457-S,0.625389,48,3555.0,599-S
12149-R,sport,2023-03-22,202303,['A. G.'],115,0.641302,33,178.0,374-S,0.451333,54,978.0,457-S,0.433755,60,212.0,379-S
12150-R,sport,2023-03-22,202303,['A. G.'],428,0.54014,43,3403.0,599-S,0.525944,53,4072.0,633-S,0.512298,45,1573.0,483-S
12151-R,sport,2023-03-22,202303,['A. G.'],193,0.424852,51,3128.0,582-S,0.404974,61,2130.0,542-S,0.402989,68,3593.0,625-S
12152-R,sport,2023-03-22,202303,['A. G.'],240,0.689244,41,72.0,384-S,0.422095,51,784.0,457-S,0.403709,44,2824.0,564-S
12153-R,sport,2023-03-22,202303,['S. J.'],227,0.378346,45,5282.0,703-S,0.37315,45,2923.0,582-S,0.371646,45,420.0,447-S
12154-R,sport,2023-03-22,202303,['S. J.'],268,0.347655,60,114.0,412-S,0.343764,51,2782.0,577-S,0.32566,65,5465.0,710-S
12155-R,sport,2023-03-22,202303,['S. J.'],152,0.899682,15,9.0,399-S,0.521072,36,4874.0,699-S,0.510799,54,4004.0,651-S
12156-R,sport,2023-03-22,202303,['Slavko Jerič'],238,0.307086,46,2776.0,582-S,0.306653,70,5362.0,710-S,0.305073,37,5136.0,704-S
12157-R,sport,2023-03-22,202303,['S. J.'],278,0.860402,36,75.0,433-S,0.557226,47,374.0,457-S,0.557193,65,5262.0,710-S
12158-R,sport,2023-03-22,202303,"['S. J.', 'M. R.']",666,0.639609,56,309.0,457-S,0.619131,67,5197.0,710-S,0.614225,56,4629.0,699-S
12159-R,sport,2023-03-22,202303,['S. J.'],247,0.685317,46,47.0,447-S,0.480106,44,2773.0,599-S,0.47128,65,3442.0,633-S
12160-R,sport,2023-03-22,202303,['S. J.'],577,0.446633,50,508.0,459-S,0.4361,46,2876.0,621-S,0.421155,40,3800.0,662-S
12162-R,sport,2023-03-21,202303,['A. G.'],482,0.548738,46,1125.0,544-S,0.548696,46,4020.0,699-S,0.540549,47,395.0,483-S
12163-R,sport,2023-03-21,202303,['M. R.'],461,0.489346,47,2369.0,621-S,0.485134,42,3293.0,662-S,0.479292,52,939.0,540-S
12164-R,sport,2023-03-21,202303,"['Nina Smole', 'Val 202']",230,0.443749,30,1560.0,564-S,0.409028,47,3319.0,674-S,0.407447,45,1822.0,582-S
12165-R,sport,2023-03-21,202303,['M. R.'],64,0.839613,25,238.0,500-S,0.302156,36,1696.0,581-S,0.296382,44,2094.0,621-S
12166-R,sport,2023-03-21,202303,['R. K.'],203,0.495078,41,5682.0,776-S,0.477131,48,1685.0,582-S,0.474536,49,2533.0,628-S
12167-R,sport,2023-03-21,202303,"['To. G.', 'M. R.']",584,0.509936,47,1468.0,582-S,0.499739,52,4926.0,756-S,0.497066,43,4163.0,716-S
12168-R,sport,2023-03-21,202303,['Tomaž Okorn'],1664,0.842095,62,4806.0,756-S,0.81563,81,3934.0,710-S,0.799288,54,3708.0,705-S
12169-R,zabava-in-slog,2023-03-21,202303,['D. S.'],243,0.614941,35,3127.0,699-S,0.577177,54,4567.0,756-S,0.576635,71,3695.0,710-S
12170-R,sport,2023-03-21,202303,['To. G.'],278,0.866532,47,48.0,514-S,0.54777,57,4790.0,756-S,0.543421,48,1555.0,599-S
12171-R,sport,2023-03-21,202303,['To. G.'],709,0.597512,44,3208.0,699-S,0.584085,59,2338.0,651-S,0.578072,46,1413.0,599-S
12172-R,sport,2023-03-21,202303,"['To. G.', 'R. K.']",384,0.570762,46,3180.0,699-S,0.559477,48,1385.0,599-S,0.551635,53,3858.0,717-S
12173-R,sport,2023-03-21,202303,['To. G.'],547,0.594873,38,5651.0,832-S,0.570656,49,2884.0,696-S,0.538263,53,4311.0,753-S
12174-R,sport,2023-03-21,202303,['A. G.'],1411,0.584524,52,1080.0,621-S,0.576319,50,2520.0,696-S,0.552456,53,5407.0,842-S
12175-R,sport,2023-03-20,202303,['Jože Pepevnik'],716,0.713237,54,3976.0,756-S,0.635213,41,741.0,599-S,0.631454,72,3104.0,710-S
12176-R,sport,2023-03-20,202303,['A. G.'],632,0.660269,65,3957.0,756-S,0.628615,71,722.0,599-S,0.623588,69,3085.0,710-S
12177-R,sport,2023-03-20,202303,['A. G.'],888,0.28497,55,748.0,614-S,0.263778,47,2165.0,688-S,0.216503,44,608.0,597-S
12178-R,sport,2023-03-20,202303,['T. O.'],176,0.842597,27,427.0,588-S,0.356948,47,2140.0,695-S,0.332377,46,1654.0,662-S
12179-R,sport,2023-03-20,202303,['A. G.'],517,0.57789,49,459.0,599-S,0.553018,58,1292.0,644-S,0.530552,54,5386.0,849-S
12180-R,kolumne,2023-03-20,202303,['Urban Praprotnik'],632,0.726837,42,2540.0,705-S,0.717747,52,3638.0,756-S,0.710899,68,2766.0,710-S
12181-R,sport,2023-03-20,202303,['T. O.'],141,0.581099,30,9.0,572-S,0.448368,62,1294.0,651-S,0.438359,35,369.0,599-S
12182-R,sport,2023-03-20,202303,['T. O.'],479,0.702676,53,3595.0,756-S,0.67808,67,2723.0,710-S,0.673094,44,2155.0,699-S
12183-R,sport,2023-03-20,202303,"['R. K.', 'T. O.']",388,0.554131,51,3439.0,756-S,0.527707,51,3782.0,765-S,0.52523,66,2567.0,710-S
12184-R,sport,2023-03-20,202303,['Tilen Jamnik'],2894,0.366832,60,4286.0,807-S,0.364106,58,1764.0,696-S,0.363711,57,5394.0,871-S
12185-R,sport,2023-03-20,202303,['Toni Gruden'],1476,0.731655,52,3312.0,756-S,0.698341,52,2550.0,717-S,0.6851,66,2440.0,710-S
12186-R,sport,2023-03-20,202303,['STA'],66,0.240474,54,5351.0,876-S,0.234511,58,2406.0,709-S,0.20818,60,2471.0,713-S
12187-R,sport,2023-03-20,202303,['R. K.'],281,0.319913,39,4406.0,834-S,0.315962,67,5073.0,859-S,0.259234,29,4070.0,793-S
12188-R,sport,2023-03-20,202303,['Slavko Jerič'],243,0.360195,66,1183.0,665-S,0.354545,54,3246.0,756-S,0.348212,45,66.0,605-S
12189-R,sport,2023-03-20,202303,"['R. K.', 'T. O.']",601,0.578702,55,3176.0,756-S,0.563408,50,2414.0,717-S,0.558258,47,4196.0,818-S
12190-R,sport,2023-03-20,202303,['R. K.'],768,0.377314,48,38.0,621-S,0.375288,55,962.0,662-S,0.369562,53,1478.0,696-S
12191-R,sport,2023-03-20,202303,['A. G.'],777,0.641479,59,1314.0,699-S,0.620714,57,4446.0,849-S,0.617353,67,444.0,651-S
12192-R,sport,2023-03-19,202303,['M. R.'],494,0.513313,46,435.0,662-S,0.488921,56,5293.0,941-S,0.487742,54,2571.0,756-S
12193-R,sport,2023-03-19,202303,['Mitja Lisjak'],645,0.617109,48,5614.0,1026-S,0.575603,51,4124.0,849-S,0.564188,69,2747.0,757-S
12194-R,sport,2023-03-19,202303,['A. G.'],875,0.672558,62,5604.0,1026-S,0.645833,62,4114.0,849-S,0.638741,61,982.0,699-S
12195-R,sport,2023-03-19,202303,['Mitja Lisjak'],768,0.623024,47,1375.0,709-S,0.598939,45,1181.0,703-S,0.595132,46,5462.0,1026-S
12196-R,sport,2023-03-19,202303,['M. R.'],755,0.935402,36,42.0,662-S,0.615574,35,4523.0,901-S,0.571743,54,2178.0,756-S
12197-R,sport,2023-03-19,202303,['M. L.'],105,0.92388,36,210.0,676-S,0.279611,49,4201.0,876-S,0.274381,40,3903.0,851-S
12198-R,sport,2023-03-19,202303,['T. J.'],187,0.947822,44,5.0,660-S,0.432808,50,5494.0,1035-S,0.414483,49,2503.0,765-S
12199-R,sport,2023-03-19,202303,['Tilen Jamnik'],769,0.691713,53,102.0,678-S,0.669014,73,2358.0,757-S,0.664279,58,5225.0,1026-S
12200-R,sport,2023-03-19,202303,['T. O.'],250,0.517773,66,2339.0,757-S,0.50707,33,3101.0,826-S,0.505233,53,5597.0,1050-S
12201-R,sport,2023-03-19,202303,"['T. O.', 'T. J.', 'M. L.']",739,0.687471,51,5285.0,1035-S,0.685252,51,1951.0,756-S,0.641202,36,2490.0,776-S
12202-R,sport,2023-03-19,202303,"['T. J.', 'M. R.']",1176,0.692651,61,5044.0,1026-S,0.648082,66,3554.0,849-S,0.597203,63,763.0,703-S
12203-R,sport,2023-03-19,202303,['T. O.'],345,0.621937,41,90.0,696-S,0.499335,44,2857.0,832-S,0.461762,64,5715.0,1104-S
12204-R,sport,2023-03-19,202303,['T. O.'],326,0.598191,62,5700.0,1104-S,0.5772,35,1171.0,727-S,0.55513,48,5029.0,1035-S
12205-R,sport,2023-03-19,202303,['Tilen Jamnik'],804,0.685437,65,5676.0,1104-S,0.684598,56,5005.0,1035-S,0.672323,55,1671.0,756-S
12206-R,sport,2023-03-19,202303,['T. O.'],542,0.689914,56,1660.0,756-S,0.687603,51,4994.0,1035-S,0.657526,45,220.0,699-S
12207-R,sport,2023-03-19,202303,['T. O.'],798,0.455687,52,4364.0,941-S,0.429781,47,22.0,696-S,0.409942,48,2909.0,842-S
12208-R,sport,2023-03-19,202303,['To. G.'],463,0.534941,63,5618.0,1104-S,0.511141,69,1928.0,757-S,0.508234,51,4795.0,1026-S
12209-R,sport,2023-03-19,202303,['A. G.'],651,0.609618,67,5337.0,1104-S,0.607405,63,1332.0,756-S,0.584825,69,460.0,710-S
12210-R,sport,2023-03-18,202303,['To. G.'],838,0.658376,54,4320.0,1026-S,0.647053,63,5143.0,1104-S,0.616901,58,2830.0,849-S
12211-R,sport,2023-03-18,202303,['A. G.'],314,0.315718,52,5239.0,1117-S,0.311459,55,4269.0,1026-S,0.305554,58,3809.0,941-S
12212-R,sport,2023-03-18,202303,['A. G.'],398,0.885677,30,51.0,708-S,0.449832,29,5151.0,1117-S,0.437383,48,4181.0,1026-S
12213-R,sport,2023-03-18,202303,['To. G.'],264,0.55238,52,31.0,709-S,0.478543,51,2976.0,876-S,0.469604,54,1470.0,775-S
12214-R,sport,2023-03-18,202303,['T. J.'],593,0.557932,43,5052.0,1117-S,0.54896,42,4095.0,1027-S,0.52321,54,3622.0,941-S
12215-R,sport,2023-03-18,202303,"['To. G.', 'M. L.']",557,0.558325,48,4048.0,1026-S,0.515333,64,4871.0,1104-S,0.509652,50,2558.0,849-S
12216-R,sport,2023-03-18,202303,['To. G.'],270,0.434692,62,4842.0,1104-S,0.431976,70,1152.0,757-S,0.429032,49,4019.0,1026-S
12217-R,sport,2023-03-18,202303,['T. J.'],265,0.431765,58,4202.0,1042-S,0.42989,60,4928.0,1117-S,0.420135,72,1091.0,757-S
12218-R,sport,2023-03-18,202303,['STA'],98,0.371344,42,137.0,727-S,0.342525,71,4666.0,1104-S,0.322645,80,976.0,757-S
12219-R,sport,2023-03-18,202303,['A. G.'],876,0.6785,65,3842.0,1026-S,0.64827,68,4665.0,1104-S,0.632375,65,2352.0,849-S
12220-R,sport,2023-03-18,202303,['T. J.'],250,0.52584,56,616.0,756-S,0.488556,51,3950.0,1035-S,0.487403,68,3496.0,945-S
12221-R,sport,2023-03-18,202303,"['D. S.', 'To. G.']",669,0.667623,55,543.0,756-S,0.6671,47,3877.0,1035-S,0.652736,65,4548.0,1104-S
12222-R,sport,2023-03-18,202303,"['T. O.', 'T. J.']",313,0.630564,63,4500.0,1104-S,0.595549,48,3677.0,1026-S,0.580602,52,3829.0,1035-S
12223-R,sport,2023-03-18,202303,['T. O.'],451,0.486876,68,4372.0,1104-S,0.486103,69,2187.0,859-S,0.482806,61,3549.0,1026-S
12224-R,sport,2023-03-18,202303,['Toni Gruden'],951,0.665754,62,4343.0,1104-S,0.659351,52,338.0,756-S,0.632239,70,3218.0,945-S
12225-R,sport,2023-03-18,202303,['T. J.'],635,0.655568,64,4224.0,1104-S,0.633302,51,804.0,778-S,0.616363,50,3553.0,1035-S
12226-R,sport,2023-03-18,202303,['T. O.'],538,0.393889,52,3532.0,1035-S,0.38728,63,4203.0,1104-S,0.364434,50,541.0,765-S
12227-R,sport,2023-03-18,202303,['T. O.'],413,0.613859,54,189.0,756-S,0.608414,51,3523.0,1035-S,0.580622,60,4194.0,1104-S
12228-R,sport,2023-03-18,202303,['A. G.'],492,0.61157,62,4005.0,1104-S,0.575128,51,3182.0,1026-S,0.570357,57,1692.0,849-S
12229-R,sport,2023-03-18,202303,['A. G.'],1502,0.61067,36,4122.0,1117-S,0.601639,52,2692.0,941-S,0.543633,49,5589.0,1210-S
12230-R,sport,2023-03-17,202303,['A. G.'],314,0.49891,54,2889.0,1026-S,0.489956,64,3712.0,1104-S,0.489635,56,1399.0,849-S
12231-R,sport,2023-03-17,202303,['A. G.'],666,0.440595,66,3480.0,1104-S,0.433438,54,3345.0,1084-S,0.424589,56,5181.0,1214-S
12232-R,sport,2023-03-17,202303,['T. O.'],597,0.40849,48,3509.0,1117-S,0.406936,46,1702.0,901-S,0.403044,54,2691.0,1035-S
12233-R,sport,2023-03-17,202303,['T. O.'],265,0.576869,49,2597.0,1033-S,0.574837,56,5444.0,1223-S,0.541849,65,3308.0,1104-S
12234-R,sport,2023-03-17,202303,['T. O.'],201,0.533127,40,137.0,798-S,0.366812,49,4367.0,1157-S,0.365154,53,4377.0,1161-S
12235-R,sport,2023-03-17,202303,['Slavko Jerič'],293,0.382603,53,4073.0,1138-S,0.380318,63,3263.0,1104-S,0.37984,70,2138.0,945-S
12236-R,sport,2023-03-17,202303,['T. O.'],108,0.338519,46,5561.0,1236-S,0.32697,43,2955.0,1068-S,0.326079,51,1241.0,876-S
12237-R,sport,2023-03-17,202303,['To. G.'],178,0.478372,40,5721.0,1255-S,0.452037,46,255.0,832-S,0.449576,61,3113.0,1104-S
12238-R,sport,2023-03-17,202303,['To. G.'],595,0.407718,41,2910.0,1084-S,0.380044,43,4275.0,1172-S,0.351729,44,1385.0,901-S
12239-R,sport,2023-03-17,202303,['To. G.'],552,0.445053,57,3795.0,1138-S,0.424467,70,1860.0,945-S,0.416001,59,420.0,847-S
12240-R,sport,2023-03-17,202303,['To. G.'],222,0.404477,49,5543.0,1255-S,0.400866,50,5751.0,1277-S,0.378659,46,3760.0,1140-S
12241-R,sport,2023-03-17,202303,['To. G.'],114,0.480182,63,718.0,859-S,0.45097,39,51.0,834-S,0.347116,59,3218.0,1123-S
12242-R,sport,2023-03-17,202303,['To. G.'],1170,0.715847,69,1744.0,945-S,0.626254,61,3679.0,1138-S,0.593594,61,304.0,847-S
12243-R,sport,2023-03-17,202303,['To. G.'],536,0.637619,31,2926.0,1117-S,0.547572,53,1496.0,941-S,0.545553,42,4306.0,1203-S
12244-R,sport,2023-03-17,202303,['To. G.'],597,0.476978,32,2921.0,1117-S,0.471492,43,36.0,842-S,0.471415,49,1491.0,941-S
12245-R,sport,2023-03-16,202303,['T. J.'],340,0.425364,54,2378.0,1117-S,0.420782,57,1408.0,1026-S,0.418292,61,948.0,941-S
12246-R,sport,2023-03-16,202303,['T. J.'],421,0.460823,65,4790.0,1255-S,0.43672,62,217.0,876-S,0.431504,63,3157.0,1151-S
12247-R,sport,2023-03-16,202303,['A. G.'],1339,0.656636,72,1187.0,1026-S,0.599742,69,2010.0,1104-S,0.574593,71,5679.0,1311-S
12248-R,sport,2023-03-16,202303,['A. G.'],328,0.843657,60,159.0,887-S,0.563785,61,1277.0,1035-S,0.505943,60,4764.0,1277-S
12249-R,sport,2023-03-16,202303,['T. J.'],655,0.711087,64,1847.0,1104-S,0.683123,50,4455.0,1255-S,0.681837,55,1024.0,1026-S
12250-R,sport,2023-03-16,202303,['R. K.'],818,0.653115,57,962.0,1026-S,0.632793,53,5454.0,1311-S,0.625866,67,1785.0,1104-S
12251-R,sport,2023-03-16,202303,"['R. K.', 'T. J.']",398,0.622422,52,1049.0,1035-S,0.619201,51,5665.0,1328-S,0.618526,38,4328.0,1255-S
12252-R,sport,2023-03-16,202303,['R. K.'],493,0.601282,51,4293.0,1255-S,0.599075,55,1014.0,1035-S,0.597789,53,5630.0,1328-S
12253-R,sport,2023-03-16,202303,['R. K.'],409,0.908384,32,12.0,901-S,0.569411,52,1001.0,1035-S,0.568382,42,1537.0,1084-S
12254-R,sport,2023-03-16,202303,['R. K.'],166,0.487217,52,4387.0,1277-S,0.451152,40,4179.0,1255-S,0.435313,37,5638.0,1337-S
12255-R,sport,2023-03-16,202303,['R. K.'],266,0.455288,37,4104.0,1255-S,0.447498,66,5735.0,1344-S,0.442612,66,1496.0,1104-S
12256-R,kolumne,2023-03-16,202303,['STA'],781,0.597313,28,638.0,1027-S,0.591996,45,4364.0,1286-S,0.577283,52,2092.0,1126-S
12257-R,sport,2023-03-16,202303,['R. K.'],160,0.311075,52,575.0,1027-S,0.293624,54,1250.0,1084-S,0.291078,54,883.0,1047-S
12258-R,sport,2023-03-16,202303,['R. K.'],229,0.521636,50,5410.0,1337-S,0.521192,41,3951.0,1255-S,0.500015,52,4159.0,1277-S
12259-R,sport,2023-03-16,202303,['A. G.'],1344,0.613219,52,1122.0,1117-S,0.570746,67,5214.0,1344-S,0.55607,51,2676.0,1214-S
12260-R,sport,2023-03-16,202303,['A. G.'],527,0.626322,58,5595.0,1359-S,0.619854,51,999.0,1111-S,0.583325,54,4905.0,1328-S
